smiles,log_vp(pa),split
CCCOC(=O)NCCCN(C)C.Cl,-4.413452439,train
CSB(C)C,4.264,train
OCCCCCCO,-1.239057867,train
CB(C)OP(C(F)(F)F)C(F)(F)F,4.263,train
CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC,-7.376,train
Clc1ccc2c(c1)oc1c(Cl)c(Cl)c(Cl)c(Cl)c12,-4.614,train
COc1ccc(OC)c(N)c1,0.042925642,train
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,-3.31039818,train
O=C1OC(=O)c2cccc3cccc1c23,-4.261262873,train
Nc1ccc(C(=O)O)cc1O,-3.273044704,train
CCCOC(=O)c1ccccc1,1.19714172,train
Clc1cc(Cl)c(Cl)c(-c2cccc(Cl)c2Cl)c1,-2.524,train
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,-9.301085804,train
O=S(=O)(OS(F)(F)(F)(F)F)OS(F)(F)(F)(F)F,3.644,train
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,-4.24467682,train
Clc1cc2oc3c(Cl)c(Cl)ccc3c2cc1Cl,-5.55289179,train
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,-6.821325207,train
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,-8.89738109,train
O=S(=O)(c1ccccc1)c1ccccc1,-2.690413264,train
O=C1CCCCCCCCCCCN1,-3.011187318,train
COCC(F)F,4.60250091,train
O=[N+]([O-])O[C@@H]1CCCC[C@H]1O[N+](=O)[O-],0.75,train
CC(CC(=O)O)CC(C)(C)C,1.486623141,train
Clc1ccc(Br)cc1,1.604193155,train
COc1cccc(OC)c1OC,0.903046555,train
CCCSCCC,2.939385613,train
O=[N+]([O-])C(CO)(CO)CO,-3.906621746,train
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,-3.83371201,train
Clc1cccc(Oc2ccccc2)c1,-0.29989818,train
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-5.184999003,train
c1ccc(-c2cccc3ccccc23)cc1,-2.495,train
CC1=CC(=NC=C1)C(=O)O,-3.059483515,train
c1ccc(-c2ccccc2-c2ccccc2)cc1,-1.565823783,train
CN1CCCC1c1cccnc1,0.947616265,train
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,-4.63209189,train
Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)C(C)CO1,-6.331036651,train
CCCCCCCCCCCCCCCCCCCC(=O)O,-6.61706215,train
C1COCO1,4.025886653,train
COc1cc(CC(=O)O)ccc1O,-2.95970486,train
O=CCCCC=O,2.719776649,train
CCC(C)(C)c1ccccc1O,0.688,train
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-2.676447608,train
CCCCCCCCCCCCCN,-0.495,train
CCCCCCCF,3.389707474,train
C=C(C)C(C)CCC,3.568,train
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,-7.465171572,train
CC(C)(SC(=O)N1CCCCC1)c1ccccc1,-3.273021442,train
C(=NC1CCCCC1)=NC1CCCCC1,-0.344904997,train
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl,-1.747999897,train
C#C,6.59643291,train
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,-8.258104354,train
NCCS(=O)(=O)O,-1.940177211,train
O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,-3.93595055,train
OCCOCCOCCOCCO,-2.207624961,train
CCOC(=O)[C@H](C)Cl,2.68180182,train
Oc1cc(Cl)c(Cl)cc1Cl,0.210296157,train
Cc1cccc(C)c1OP(=O)(Oc1c(C)cccc1C)Oc1c(C)cccc1C,-5.875104695,train
CCOC(=O)NC,2.08140182,train
COc1cccc(OC)c1,1.840898649,train
Fc1ccccc1C(F)(F)F,3.709690252,train
CCc1ccccc1Br,1.516,train
CC(C)(C)CC(C)(C)S,2.83456426,train
O=C1CCCCCCCCCCC1,-4.34e-05,train
CC(C)CCCCCO,1.694269215,train
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,-4.624684693,train
O=C(OC(=O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1.21730182,train
CCCS(=O)CCC,0.883,train
Cc1cc(C)c(O)c(C(C)(C)C)c1,0.450548562,train
CC(=O)CCO,2.054314231,train
O=[N+]([O-])c1cccc(I)c1,-0.634555447,train
NC(CO)C(=O)O,-5.273044704,train
FC(F)(OC(F)(F)C(F)(F)F)OC(F)(F)C(F)(F)F,4.748,train
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,-2.429500492,train
FC(F)C(F)(F)COC(F)(F)C(F)C(F)(F)F,3.497,train
C=CCCCCCC,3.363239323,train
COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,-1.67099818,train
CC1CCCC(=O)C1,2.300991649,train
CCC(C)C=O,3.800673647,train
C1COC1,4.638067262,train
CCCCCCO,2.015861439,train
FC(C(F)(F)F)C(F)(F)F,5.657117168,train
c1ccc2c(c1)Cc1ccccc1-2,-1.118201267,train
CO[P@](=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,-3.699,train
COc1ccc(O)cc1,0.099560486,train
O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,-3.725885582,train
O=C(O)CO,0.425917474,train
C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,-4.408217627,train
CC[C@H](C)n1c(=O)[nH]c(C)c(Br)c1=O,-4.398,train
CCNC(=O)NC(=O)/C(C#N)=N/OC,-3.82199818,train
c1c[nH]cn1,0.333092439,train
Cc1c(C(=O)c2c[nH]n(C)c2=O)ccc(S(C)(=O)=O)c1C1=NOCC1,-9.295321098,train
Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl,-3.48,train
C=CCN=C=S,2.693031959,train
Cc1ccnc2ccccc12,-0.033737915,train
CCON=C(CC)C1=C(O)CC(c2c(C)cc(C)cc2C)CC1=O,-6.43107904,train
C=C(C)C(=O)Cl,3.782906702,train
O=C(O)c1ccc(Br)cc1,-2.877239897,train
Clc1cc2c(c(Cl)c1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,-7.657516982,train
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,-3.825886672,train
BrC=CBr,3.61630182,train
Cc1cc(C)nc(Nc2ccccc2)n1,-2.657613227,train
Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl,-2.201490032,train
ClCC(Br)CBr,1.948334672,train
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,-1.382,train
Cc1ccc2c(ccc3ccccc32)c1,-2.175266969,train
O=[N+]([O-])c1ccc(F)cc1O,0.45531356,train
O=Cc1ccc(C=O)cc1,-0.270878642,train
Fc1ccc(SCc2ccc(Cl)cc2)cc1,-1.957074358,train
SCCCCCS,1.573,train
O=C(Cl)/C=C/C(=O)Cl,2.44070182,train
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,-1.412703858,train
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,-3.778194682,train
CCCCCCCC[C@@H](C)CC,1.411,train
CC1C(c2ccccc2)OCCN1N=O,-2.1049894,train
Cc1cccc(Oc2ccccc2)c1,-0.009,train
COc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0799,train
CCCCCCCCCCCCCCCc1ccccc1,-3.017780859,train
CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,-1.48769818,train
O=[N+]([O-])c1cccc(Cl)c1,1.001136245,train
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-4.073747744,train
CC1(C)[C@@H]2CC[C@]1(C)[C@H](O)C2,0.82560182,train
O=[N+]([O-])O[C@H]1CCC[C@H](O[N+](=O)[O-])C1,0.708,train
CNCC(OC)OC,2.778107819,train
Brc1ccc(Oc2ccc(Br)cc2)cc1,-2.056,train
C1CCNCC1,3.625111898,train
O=C1OC(=O)c2ccccc21,-0.982998279,train
CC(C)=CCC/C(C)=C1\CC=C(C)CC1,-0.143,train
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-2.645117985,train
CCCOC(=O)CC(C)C,2.538198445,train
CCCCCCCCCCCCCCCC(=O)OCCCC,-2.639576248,train
C#CC(C)OC(=O)Nc1cccc(Cl)c1,-2.676422894,train
CC(C)C(=O)OCC(C)(C)C(O)C(C)C,0.111667039,train
COC(F)(F)[C@H](F)C(F)(F)F,4.503,train
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0.148548562,train
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-2.798869128,train
Cc1ccc(C)c(C)c1,2.444332755,train
CCCCCCC[C@H](C)O,0.95450182,train
CCNc1nc(NC(C)C)nc(OC)n1,-3.412702439,train
CC1CC1,5.323977106,train
CC(=O)NNc1ccccc1,-2.011781835,train
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-6.212346863,train
Brc1cnc2ccccc2c1,-0.70778736,train
CC(=O)c1cccs1,1.681197806,train
C=C=CCC,4.689622017,train
O=C(Cl)Cc1ccccc1,1.42451356,train
Brc1ccc2c(c1)Cc1cc(I)ccc1-2,-3.602,train
C=CC[N+](C)(C)CC=C.[Cl-],-3.32732999,train
CC(C)(C)c1cc(C(C)(C)C)c([N+](=O)[O-])c(C(C)(C)C)c1,-2.527,train
C=CCCCCCCCCCC,1.339823541,train
CCOP(=O)(OCC)SCCSCC,-1.456803404,train
COP(=O)(OC)OC,2.05723257,train
[B].c1ccncc1,1.079137814,train
CC(C)S(=O)C(C)C,1.265,train
Clc1cc(Cl)c2c(c1)Oc1cc(Cl)c(Cl)cc1O2,-5.22789909,train
ClC1=C(Cl)C2(Cl)C3C4OC4(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,-3.036255604,train
O=C(O)C1CCCCC1,0.60201656,train
CCC[C@H](C)C(=O)OCC,2.613,train
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,-5.92352435,train
O=[N+]([O-])O[C@H]1CCCC[C@H]1O[N+](=O)[O-],0.737,train
CCCCc1c(C)nc(NCC)[nH]c1=O,-3.574074699,train
OCCCCl,2.204076551,train
N#CCCCCC#N,0.086206743,train
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,-3.312,train
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,-5.870790751,train
Cc1nnc(-c2ccccc2)c(=O)n1N,-6.06552158,train
O=CNCc1ccccc1,-1.354,train
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,-5.574074699,train
CCCCCCC(C)CC,2.421,train
Cc1ccc2c(C)cccc2c1,0.249238096,train
Oc1cc(Cl)c(Cl)c(Cl)c1,-0.484169588,train
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,0.899751979,train
CC(C)(C)N,4.694065686,train
CCCCSSCCCC,0.914324188,train
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,-3.147834618,train
O=S(=O)(NO)c1ccccc1,-3.754530764,train
CCOC(=O)CC#N,0.699052383,train
CCOc1ccc(C(COCc2cccc(Oc3ccc(Cl)cc3)c2)C(F)(F)F)cc1,-6.88609913,train
CC(=O)C1=CCCC2CCC1N2,-0.111676701,train
O[C@@H]1[C@@H](O)[C@@H]2OC[C@@H](O2)[C@H]1O,-4.99999818,train
CC(C)=CC=O,2.873083332,train
COB(OC)OC,4.202775549,train
CCCCSP(=O)(SCCCC)SCCCC,-3.15081861,train
Cc1cccc(Nc2ccccc2)c1,-1.70189818,train
Cc1cccc(C(=O)O)c1,-1.610473895,train
CC1CN(N=O)CC(C)N1N=O,-2.104252683,train
C1=CC=C(C=C1)CCO,1.330413773,train
Fc1cc(F)cc(F)c1,4.141273749,train
CN(C)c1ccc(C(=O)O)cc1,-1.079224678,train
C=C(C)C(=O)OCCC[Si](OC)(OC)OC,1.768347981,train
Cc1ccc(S(=O)(=O)Cl)cc1,-0.795880017,train
CCOCCOCCOCCO,-0.221466463,train
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,-5.005872975,train
CCc1ccco1,3.886,train
CCN(Cc1ccccc1)c1ccccc1,2.111667039,train
Cc1cc(N)cc(N)c1,-0.452679019,train
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2Cl)c1,-2.807,train
OC1CCCCC1O,0.124895305,train
Clc1ccc(Oc2ccccc2Cl)cc1Cl,-1.72898742,train
CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,-3.45299909,train
C=C1CCN(C(C)C(O)(Cn2cncn2)c2ccc(F)cc2F)CC1,-6.679205043,train
Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,-2.579954202,train
CO[Si](CCCOCC1CO1)(OC)OC,-0.574074699,train
CC1=CC=CC=C1[N+](=O)[O-],1.204119983,train
CCC[Si](OC)(OC)OC,3.016989908,train
Cc1cccc(C)c1NC(=O)CN,-3.070965263,train
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,-3.536631528,train
CN(C)C=O,2.67183799,train
CCC1(C)CC(=O)NC1=O,-4.140304865,train
CCCCCCCCC(=O)OC,1.3365573,train
CC(C)CCCC(C)CCCC(C)CCCC(C)C,-0.740326009,train
COC(=O)c1ccc(C(=O)OC)cc1,0.132043275,train
O=NN1CCC(=O)CC1,-0.130811712,train
COC(=O)C1CCC(C(=O)OC)CC1,0.75025921,train
C=CCCC,4.760622829,train
CCCCCCOCCOCCO,-0.556897311,train
O=C(Cl)C=CC(=O)Cl,2.44086565,train
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,-5.96563897,train
ClCl,5.856381558,train
CC(C)=C1CC[C@@H](C)CC1=O,1.21480182,train
CC(CCCC(C)(C)O)CC=O,0.902546779,train
CC(C)CCCCCOC(=O)C(C)Oc1ccc(Cl)cc1Cl,-3.34619818,train
CN(C)C(=O)NC1CCCCCCC1,-2.050978861,train
COC(=O)c1cccnc1,1.556259069,train
O=C(O)COc1ccccc1Cl,-1.371314012,train
O=C(O)C(Cl)(Cl)Cl,1.012298733,train
Cc1ccc(Cl)cc1C,2.049174591,train
CCCCCCCCSCC,1.084,train
CC(C)CI,3.319644441,train
CC(Cl)CCl.ClC=CCCl,3.676345303,train
Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,-6.806131331,train
CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,-5.63959818,train
CCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCCCC,-8.475430974,train
FC(F)=C(F)Cl,5.716361462,train
Br/C=C/Br,3.608,train
CNC(=O)Oc1ccccc1Cl,0.044496329,train
O=c1cc[nH]cc1,1.715959912,train
CC(C)=O,4.486750914,train
CN=C(N)N,2.640769149,train
Cc1ccc(Cl)cc1Cl,1.801903281,train
C=C(C)C(=O)OCCO,1.22340903,train
Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,-1.888321367,train
O=[N+]([O-])c1ccc2[nH]ncc2c1,-2.767894725,train
Clc1ccc(I)cc1,1.003016125,train
O=C(CCl)OC(=O)CCl,0.665923662,train
Nc1cc2ccccc2c2ccccc12,-3.267649672,train
Brc1ccc(I)cc1,0.425925301,train
CCCC(=O)c1c(C)cc(C)c(C2CC(=O)C(C(CC)=NOCC)=C(O)C2)c1C,-6.000020806,train
CC1C(c2ccccc2)OCCN1C,-0.369954717,train
CCCCCCCCc1ccc(O)cc1,-1.51643931,train
CCCC#N,3.40435838,train
CCCCCCCC=O,2.195089111,train
CCc1cc(C)cc(CC)c1,2.125748562,train
Cc1cc(N(C)C)nc(Cl)n1,0.457333765,train
ON=c1ccn(O)c2ccccc12,-5.574074699,train
C=C(C)CC(C)(C)C.c1ccc(Nc2ccccc2)cc1,-2.574074699,train
CC(C)CC(C)C(C)C,3.193654718,train
O=CN[C@H](N1CCN([C@H](NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,-4.569,train
Brc1cscc1Br,1.204076551,train
Cc1ccc(CO)cc1,0.623205859,train
CCCCCCCCC=CCCCCCCCCCCCCC,-2.32732999,train
COc1ccc(-c2ccccc2)cc1,-0.972557916,train
c1cc2c3c(cccc3c1)CC2,-0.556242833,train
C=C[C@@H](C)CC,4.546,train
CC(C)O,3.75700815,train
OCC1=CCN2CCC(O)C12,-2.699013436,train
O=[N+]([O-])OCCCCCCO[N+](=O)[O-],0.049,train
CC(=O)c1cccc(C)c1,1.467317986,train
CCC(C)Nc1ccc(NC(C)CC)cc1,-0.681980097,train
COP(=O)(OC)N1CCOCC1,2.271023341,train
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-4.264977596,train
FCc1ccccc1,2.95678345,train
CCOCCOC(C)=O,2.475342374,train
Cc1ccc(N(CCO)CCO)cc1,-4.011781835,train
CC(C)CCOC(=O)C(C)C,2.255,train
O=C1OCC(C(Cl)Cl)=C1Cl,-0.505888838,train
CC(=O)I,3.636787613,train
C=C1CC[C@H]2C[C@@H]1C2(C)C,2.606,train
Oc1ccc2ccc3cccc4ccc1c2c34,-6.191177872,train
O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,-1.332445219,train
CCCOC(=O)c1ccccc1C(=O)OCCC,-1.755139927,train
O=C1C=CCO1,2.116564312,train
O=C(O)COc1ccc(Cl)cc1Cl,-1.963481494,train
C[Si](Cl)Cl,4.757409956,train
CCCC(C)CO,2.400148722,train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,-6.221892181,train
CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,-0.698970004,train
ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,-2.473704154,train
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-1.295530065,train
COc1cc(Cl)c(Cl)cc1O,-0.01984909,train
Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,-5.574074699,train
CC(F)(F)Cl,5.456207575,train
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,-7.042595782,train
CC1CCC2C(C)(C)C3CC12CCC3(C)O,-1.547803122,train
CNC(=O)CSP(=O)(OC)OC,-2.480634736,train
CC[Si](CC)(CC)CC,2.80940811,train
CCCCCCc1ccccc1,1.195088731,train
Cc1ccc2nc3sc(=O)sc3nc2c1,-4.574082526,train
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,-2.670984712,train
OCc1ccc(O)cc1,-0.958650746,train
Fc1cc(F)c(F)c(F)c1,3.989927529,train
CCCCOC(=O)C(=O)OCCCC,0.669568907,train
CC(O)C(F)(F)F,3.909512598,train
CC(C)CO,3.145000099,train
OCCCCCO,-0.325542404,train
C=Cc1ccc(CC)cc1,2.099162489,train
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,-9.875104695,train
FC(F)(F)C(F)(I)C(F)(F)F,4.690743124,train
C(CCO)CO,1.691965103,train
CCCCCCCC#N,1.715980866,train
Cc1ccc(N)c(N)c1,-1.076426115,train
CC[C@H](C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,-1.743,train
O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,-2.89555632,train
CCCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,-6.757833399,train
CCC(C)C(C)C(C)C,3.08010182,train
O=S(=O)(F)O[S@OH5](F)(F)(F)(F)F,4.769,train
C[C@H](O)CCO,0.396,train
OCCS,2.312024775,train
O=Nc1ccc(O)cc1,1.300986564,train
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.569237385,train
Cc1cccc([N+](=O)[O-])c1,1.240435026,train
CNc1ccc(O)cc1,0.548714397,train
CN=C(O)Oc1cccc(C)c1,-0.84169818,train
CCCC(O)C(C)C,2.25390182,train
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-5.556720292,train
CCCCCCCCCCCCCC,0.179262308,train
FC(Cl)Cl,5.256492562,train
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.429896136,train
CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,-5.69899818,train
CC1=CC=CC=C1O,-2.795880017,train
c1ccc(-c2cccnc2)nc1,-0.795923449,train
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,-3.94927712,train
Cc1c[nH]c(=O)[nH]c1=O,-3.751253054,train
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,-3.397940009,train
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)cc(Cl)c1O2,-6.47861567,train
O=c1[nH]c(=O)[nH]c(=O)[nH]1,-5.698375492,train
O=C(O)c1ccccc1C(=O)O,-4.070806753,train
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,-5.196586316,train
CCCCCCCCCCCCCCBr,-1.222828267,train
O=Cc1ccccc1C=O,-0.189342807,train
Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,-2.721,train
S=c1[nH]c2ccccc2[nH]1,-3.206718778,train
COc1ccc(CO)cc1,-0.295321098,train
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)C(O)C1O,-8.561237475,train
CC(C)CC(C)(C)C,3.817785555,train
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-6.542327887,train
Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)cc1Cl,-3.77,train
Cc1ccccc1N.Cl,1.587293303,train
CC(C)(COCc1cccc(Oc2ccccc2)c1)c1ccc(OC(F)(F)Br)cc1,-6.108695014,test
FC(F)(F)C(F)(F)C(F)(F)S(F)(F)C(F)(F)F,4.263,test
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,-4.000043432,test
O=C1CCCCC1,2.788583574,test
O=C1c2ccccc2C(=O)C1(O)O,-4.494893453,test
O=C(c1ccccc1)c1ccccn1,-1.310438631,test
CCCOC(=O)OCCC,2.323,test
CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,-4.047413493,test
O=C(O)c1cccc(C(=O)O)n1,-3.08977486,test
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],-7.61983219,test
CCOC(N)=O,1.490352505,test
O=C(O)CF,2.972159407,test
CCCC(C)Cl,3.811737588,test
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-1.05490155,test
c1ccc(-c2ccncc2)cc1,-0.427946664,test
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-8.400888431,test
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-3.532687403,test
CCCCOC(N)=O,1.300986564,test
CNC(C)C(=O)c1ccc(C)cc1,-0.14351593,test
OCc1ccccc1O,-0.958650746,test
CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,-6.88609913,test
C(CCOCC1CO1)COCC1CO1,3.116121381,test
CCSC(C)(C)C,3.415,test
ClC(Cl)(Cl)C(c1ccccc1)c1ccccc1,-1.921345003,test
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-2.93244909,test
CN(c1ccccc1)c1ccccc1,-0.38259818,test
Cc1cccc2sc3nncn3c12,-4.57408644,test
C[C@H](Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,-1.796,test
c1ccc2c(c1)CCCC2C1=NCCN1,-4.062191338,test
CCCCCCCC(C)=O,1.882918952,test
c1ccc2[nH]cnc2c1,-1.992011336,test
Oc1ccc(-c2ccccc2)cc1,-2.600946846,test
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CO/N=C(/c2ccc(Cl)cc2)C2CC2)cc1,-7.26759818,test
Fc1ccc(F)cc1,3.932499897,test
CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC,-6.903,test
O=C1C=CC(=O)c2ccccc21,-1.633309264,test
O=[N+]([O-])c1ccc(F)cc1,1.617646651,test
C=CS(=O)(=O)C=C,2.016989908,test
CCCCC[Si](Cl)(Cl)Cl,2.6627144,test
CCCOP(=S)(OCCC)OP(=S)(OCCC)OCCC,3.812913404,test
CCC(C)CCCC(C)CCCC(C)C,1.950970108,test
CCc1ccc2ccccc2c1,0.559258735,test
CC(C)Nc1ccccc1,0.602038276,test
C=CC(=O)NC(C)(C)CC(C)=O,-1.112426131,test
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-4.086853365,test
Fc1cc(F)c(F)cc1F,3.87806568,test
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,4.937,test
CC1=C(C)S(=O)(=O)CCS1(=O)=O,-4.292849888,test
CN(N=O)c1ccccc1,1.300986564,test
CCCOC(=O)C(C)CC,2.656,test
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1CCOC1O2,-7.657620751,test
Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-2.66,test
O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-4.134742006,test
CN1CCCC1,4.125923107,test
Clc1ccc2ccc(Cl)cc2c1,-0.463,test
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,-4.909900587,test
OC(C1CO1)C(O)C1CO1,-0.870783321,test
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,-6.932699384,test
CC(C)(C)C#N,3.662206199,test
C=C(Br)CBr,3.004576947,test
C[C@@H]1CC[C@@H]2C[C@H]1C2(C)C,2.576,test
N#CCCCCCN,1.380184815,test
CCC(C)(C)OC(C)=O,3.207680675,test
c1ccc(OCCOc2ccccc2)cc1,-1.378175047,test
OCC1CCC(CO)CC1,-1.386535379,test
CCCCCCNCCCCCC,0.646,test
CCCCCC[C@H](C)I,2.26100182,test
O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,-6.916063303,test
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,-6.699013436,test
CCC[N+](CCC)(CCC)CCC.[I-],-5.875104695,test
S=P(N1CC1)(N1CC1)N1CC1,0.075746764,test
Oc1ccc2cccnc2c1,-1.356590755,test
CCC(C)O,3.35564429,test
CCCCCCCCCCCCC(=O)O,-2.774716165,test
Clc1cc(Cl)c2c(c1)oc1c(Cl)cc(Cl)cc12,-4.805813037,test
CC(=O)CC(C)C,3.403991683,test
COC(F)(F)C(F)(F)F,5.33710182,test
[N-]=[N+]=N,4.809740667,test
O=C(OC(=O)c1ccccc1)c1ccccc1,-1.803760434,test
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,-6.408217627,test
